Gene_1_ENSG|Gene_2_ENSG|DB_or_Algorithm|Supporting_PMID(s)
ENSG00000164530|ENSG00000240045|(HuRI)|32296183
ENSG00000164535|ENSG00000172409|(HuRI)|32296183
ENSG00000164535|ENSG00000264343|(HuRI)|32296183
ENSG00000164535|ENSG00000271383|(HuRI)|32296183
ENSG00000164548|ENSG00000184575|(HuRI)|32296183
ENSG00000164548|ENSG00000205937|(HuRI)|32296183
ENSG00000164591|ENSG00000165699|(HuRI)|32296183
ENSG00000164591|ENSG00000165863|(HuRI)|32296183
ENSG00000164591|ENSG00000166183|(HuRI)|32296183
ENSG00000164591|ENSG00000167615|(HuRI)|32296183
ENSG00000164591|ENSG00000170454|(HuRI)|32296183
ENSG00000164591|ENSG00000176125|(HuRI)|32296183
ENSG00000164591|ENSG00000176155|(HuRI)|32296183
ENSG00000164591|ENSG00000176390|(HuRI)|32296183
ENSG00000164591|ENSG00000177842|(HuRI)|32296183
ENSG00000164591|ENSG00000183283|(HuRI)|32296183
ENSG00000164591|ENSG00000183386|(HuRI)|32296183
ENSG00000164591|ENSG00000183640|(HuRI)|32296183
ENSG00000164591|ENSG00000184724|(HuRI)|32296183
ENSG00000164591|ENSG00000186925|(HuRI)|32296183
ENSG00000164591|ENSG00000186977|(HuRI)|32296183
ENSG00000164591|ENSG00000197256|(HuRI)|32296183
ENSG00000164591|ENSG00000197978|(HuRI)|32296183
ENSG00000164591|ENSG00000204316|(HuRI)|32296183
ENSG00000164591|ENSG00000215187|(HuRI)|32296183
ENSG00000164591|ENSG00000222047|(HuRI)|32296183
ENSG00000164591|ENSG00000224470|(HuRI)|32296183
ENSG00000164591|ENSG00000229809|(HuRI)|32296183
ENSG00000164591|ENSG00000266714|(HuRI)|32296183
ENSG00000164591|ENSG00000274749|(HuRI)|32296183
ENSG00000164609|ENSG00000167110|(HuRI)|32296183
ENSG00000164609|ENSG00000167302|(HuRI)|32296183
ENSG00000164609|ENSG00000167604|(HuRI)|32296183
ENSG00000164609|ENSG00000171444|(HuRI)|32296183
ENSG00000164609|ENSG00000183386|(HuRI)|32296183
ENSG00000164609|ENSG00000269335|(HuRI)|32296183
ENSG00000164615|ENSG00000166598|(HuRI)|32296183
ENSG00000164615|ENSG00000177301|(HuRI)|32296183
ENSG00000164615|ENSG00000179363|(HuRI)|32296183
ENSG00000164615|ENSG00000181092|(HuRI)|32296183
ENSG00000164615|ENSG00000182093|(HuRI)|32296183
ENSG00000164615|ENSG00000188730|(HuRI)|32296183
ENSG00000164615|ENSG00000198356|(HuRI)|32296183
ENSG00000164615|ENSG00000213658|(HuRI)|32296183
ENSG00000164620|ENSG00000164756|(HuRI)|32296183
ENSG00000164620|ENSG00000168824|(HuRI)|32296183
ENSG00000164620|ENSG00000171517|(HuRI)|32296183
ENSG00000164620|ENSG00000172939|(HuRI)|32296183
ENSG00000164620|ENSG00000186106|(HuRI)|32296183
ENSG00000164620|ENSG00000188153|(HuRI)|32296183
ENSG00000164620|ENSG00000196937|(HuRI)|32296183
ENSG00000164620|ENSG00000198363|(HuRI)|32296183
ENSG00000164620|ENSG00000198471|(HuRI)|32296183
ENSG00000164620|ENSG00000235169|(HuRI)|32296183
ENSG00000164620|ENSG00000265808|(HuRI)|32296183
ENSG00000164626|ENSG00000165474|(HuRI)|32296183
ENSG00000164626|ENSG00000166002|(HuRI)|32296183
ENSG00000164626|ENSG00000166091|(HuRI)|32296183
ENSG00000164626|ENSG00000169903|(HuRI)|32296183
ENSG00000164626|ENSG00000172057|(HuRI)|32296183
ENSG00000164626|ENSG00000173535|(HuRI)|32296183
ENSG00000164626|ENSG00000177674|(HuRI)|32296183
ENSG00000164626|ENSG00000181092|(HuRI)|32296183
ENSG00000164626|ENSG00000181704|(HuRI)|32296183
ENSG00000164626|ENSG00000197753|(HuRI)|32296183
ENSG00000164626|ENSG00000240045|(HuRI)|32296183
ENSG00000164626|ENSG00000240583|(HuRI)|32296183
ENSG00000164631|ENSG00000166579|(HuRI)|32296183
ENSG00000164631|ENSG00000171444|(HuRI)|32296183
ENSG00000164649|ENSG00000166170|(HuRI)|32296183
ENSG00000164649|ENSG00000167110|(HuRI)|32296183
ENSG00000164649|ENSG00000167522|(HuRI)|32296183
ENSG00000164649|ENSG00000168566|(HuRI)|32296183
ENSG00000164649|ENSG00000177469|(HuRI)|32296183
ENSG00000164649|ENSG00000177842|(HuRI)|32296183
ENSG00000164649|ENSG00000178028|(HuRI)|32296183
ENSG00000164649|ENSG00000183621|(HuRI)|32296183
ENSG00000164649|ENSG00000185630|(HuRI)|32296183
ENSG00000164649|ENSG00000187778|(HuRI)|32296183
ENSG00000164649|ENSG00000189306|(HuRI)|32296183
ENSG00000164649|ENSG00000196227|(HuRI)|32296183
ENSG00000164649|ENSG00000197114|(HuRI)|32296183
ENSG00000164649|ENSG00000198908|(HuRI)|32296183
ENSG00000164649|ENSG00000204304|(HuRI)|32296183
ENSG00000164649|ENSG00000273899|(HuRI)|32296183
ENSG00000164649|ENSG00000276293|(HuRI)|32296183
ENSG00000164663|ENSG00000196391|(HuRI)|32296183
ENSG00000164674|ENSG00000167522|(HuRI)|32296183
ENSG00000164674|ENSG00000180304|(HuRI)|32296183
ENSG00000164675|ENSG00000166478|(HuRI)|32296183
ENSG00000164675|ENSG00000167110|(HuRI)|32296183
ENSG00000164675|ENSG00000167625|(HuRI)|32296183
ENSG00000164675|ENSG00000168421|(HuRI)|32296183
ENSG00000164675|ENSG00000170454|(HuRI)|32296183
ENSG00000164675|ENSG00000172062|(HuRI)|32296183
ENSG00000164675|ENSG00000175104|(HuRI)|32296183
ENSG00000164675|ENSG00000184363|(HuRI)|32296183
ENSG00000164675|ENSG00000185069|(HuRI)|32296183
ENSG00000164675|ENSG00000197191|(HuRI)|32296183
ENSG00000164675|ENSG00000198908|(HuRI)|32296183
ENSG00000164675|ENSG00000205571|(HuRI)|32296183
ENSG00000164675|ENSG00000212933|(HuRI)|32296183
ENSG00000164675|ENSG00000221864|(HuRI)|32296183
ENSG00000164675|ENSG00000255251|(HuRI)|32296183
ENSG00000164675|ENSG00000255378|(HuRI)|32296183
ENSG00000164683|ENSG00000174016|(HuRI)|32296183
ENSG00000164683|ENSG00000183283|(HuRI)|32296183
ENSG00000164683|ENSG00000186930|(HuRI)|32296183
ENSG00000164692|ENSG00000175390|(HuRI)|32296183
ENSG00000164692|ENSG00000185774|(HuRI)|32296183
ENSG00000164692|ENSG00000188021|(HuRI)|32296183
ENSG00000164707|ENSG00000175514|(HuRI)|32296183
ENSG00000164707|ENSG00000176087|(HuRI)|32296183
ENSG00000164707|ENSG00000182938|(HuRI)|32296183
ENSG00000164707|ENSG00000184276|(HuRI)|32296183
ENSG00000164707|ENSG00000184349|(HuRI)|32296183
ENSG00000164707|ENSG00000184811|(HuRI)|32296183
ENSG00000164707|ENSG00000204979|(HuRI)|32296183
ENSG00000164707|ENSG00000265107|(HuRI)|32296183
ENSG00000164708|ENSG00000164708|(HuRI)|32296183
ENSG00000164708|ENSG00000172331|(HuRI)|32296183
ENSG00000164713|ENSG00000204427|(HuRI)|32296183
ENSG00000164743|ENSG00000171444|(HuRI)|32296183
ENSG00000164746|ENSG00000187778|(HuRI)|32296183
ENSG00000164746|ENSG00000188566|(HuRI)|32296183
ENSG00000164746|ENSG00000266714|(HuRI)|32296183
ENSG00000164746|ENSG00000270765|(HuRI)|32296183
ENSG00000164756|ENSG00000165685|(HuRI)|32296183
ENSG00000164756|ENSG00000165794|(HuRI)|32296183
ENSG00000164756|ENSG00000166257|(HuRI)|32296183
ENSG00000164756|ENSG00000166569|(HuRI)|32296183
ENSG00000164756|ENSG00000167476|(HuRI)|32296183
ENSG00000164756|ENSG00000167653|(HuRI)|32296183
ENSG00000164756|ENSG00000168476|(HuRI)|32296183
ENSG00000164756|ENSG00000168701|(HuRI)|32296183
ENSG00000164756|ENSG00000169410|(HuRI)|32296183
ENSG00000164756|ENSG00000170075|(HuRI)|32296183
ENSG00000164756|ENSG00000170271|(HuRI)|32296183
ENSG00000164756|ENSG00000176946|(HuRI)|32296183
ENSG00000164756|ENSG00000177042|(HuRI)|32296183
ENSG00000164756|ENSG00000178307|(HuRI)|32296183
ENSG00000164756|ENSG00000178826|(HuRI)|32296183
ENSG00000164756|ENSG00000179363|(HuRI)|32296183
ENSG00000164756|ENSG00000181704|(HuRI)|32296183
ENSG00000164756|ENSG00000183726|(HuRI)|32296183
ENSG00000164756|ENSG00000185499|(HuRI)|32296183
ENSG00000164756|ENSG00000198189|(HuRI)|32296183
ENSG00000164756|ENSG00000198523|(HuRI)|32296183
ENSG00000164756|ENSG00000198818|(HuRI)|32296183
ENSG00000164756|ENSG00000204070|(HuRI)|32296183
ENSG00000164756|ENSG00000213064|(HuRI)|32296183
ENSG00000164756|ENSG00000213921|(HuRI)|32296183
ENSG00000164756|ENSG00000220205|(HuRI)|32296183
ENSG00000164756|ENSG00000244476|(HuRI)|32296183
ENSG00000164756|ENSG00000275302|(HuRI)|32296183
ENSG00000164758|ENSG00000185359|(HuRI)|32296183
ENSG00000164758|ENSG00000186462|(HuRI)|32296183
ENSG00000164822|ENSG00000188021|(HuRI)|32296183
ENSG00000164822|ENSG00000197860|(HuRI)|32296183
ENSG00000164825|ENSG00000198363|(HuRI)|32296183
ENSG00000164841|ENSG00000169964|(HuRI)|32296183
ENSG00000164841|ENSG00000203896|(HuRI)|32296183
ENSG00000164841|ENSG00000204979|(HuRI)|32296183
ENSG00000164867|ENSG00000167110|(HuRI)|32296183
ENSG00000164871|ENSG00000188021|(HuRI)|32296183
ENSG00000164877|ENSG00000248746|(HuRI)|32296183
ENSG00000164885|ENSG00000183318|(HuRI)|32296183
ENSG00000164896|ENSG00000196482|(HuRI)|32296183
ENSG00000164897|ENSG00000197860|(HuRI)|32296183
ENSG00000164904|ENSG00000164904|(HuRI)|32296183
ENSG00000164920|ENSG00000184724|(HuRI)|32296183
ENSG00000164924|ENSG00000183323|(HuRI)|32296183
ENSG00000164924|ENSG00000213654|(HuRI)|32296183
ENSG00000164938|ENSG00000170296|(HuRI)|32296183
ENSG00000164938|ENSG00000197769|(HuRI)|32296183
ENSG00000164944|ENSG00000206177|(HuRI)|32296183
ENSG00000164949|ENSG00000165898|(HuRI)|32296183
ENSG00000164949|ENSG00000166343|(HuRI)|32296183
ENSG00000164949|ENSG00000167110|(HuRI)|32296183
ENSG00000164949|ENSG00000167535|(HuRI)|32296183
ENSG00000164949|ENSG00000168071|(HuRI)|32296183
ENSG00000164949|ENSG00000168710|(HuRI)|32296183
ENSG00000164949|ENSG00000169592|(HuRI)|32296183
ENSG00000164949|ENSG00000169756|(HuRI)|32296183
ENSG00000164949|ENSG00000170523|(HuRI)|32296183
ENSG00000164949|ENSG00000173421|(HuRI)|32296183
ENSG00000164949|ENSG00000175895|(HuRI)|32296183
ENSG00000164949|ENSG00000178935|(HuRI)|32296183
ENSG00000164949|ENSG00000179271|(HuRI)|32296183
ENSG00000164949|ENSG00000179455|(HuRI)|32296183
ENSG00000164949|ENSG00000179627|(HuRI)|32296183
ENSG00000164949|ENSG00000182040|(HuRI)|32296183
ENSG00000164949|ENSG00000183092|(HuRI)|32296183
ENSG00000164949|ENSG00000183323|(HuRI)|32296183
ENSG00000164949|ENSG00000183690|(HuRI)|32296183
ENSG00000164949|ENSG00000185880|(HuRI)|32296183
ENSG00000164949|ENSG00000186153|(HuRI)|32296183
ENSG00000164949|ENSG00000187766|(HuRI)|32296183
ENSG00000164949|ENSG00000187778|(HuRI)|32296183
ENSG00000164949|ENSG00000187796|(HuRI)|32296183
ENSG00000164949|ENSG00000188487|(HuRI)|32296183
ENSG00000164949|ENSG00000196072|(HuRI)|32296183
ENSG00000164949|ENSG00000196388|(HuRI)|32296183
ENSG00000164949|ENSG00000196391|(HuRI)|32296183
ENSG00000164949|ENSG00000196912|(HuRI)|32296183
ENSG00000164949|ENSG00000196923|(HuRI)|32296183
ENSG00000164949|ENSG00000197191|(HuRI)|32296183
ENSG00000164949|ENSG00000197343|(HuRI)|32296183
ENSG00000164949|ENSG00000197978|(HuRI)|32296183
ENSG00000164949|ENSG00000198908|(HuRI)|32296183
ENSG00000164949|ENSG00000204613|(HuRI)|32296183
ENSG00000164949|ENSG00000204713|(HuRI)|32296183
ENSG00000164949|ENSG00000205420|(HuRI)|32296183
ENSG00000164949|ENSG00000223501|(HuRI)|32296183
ENSG00000164949|ENSG00000229809|(HuRI)|32296183
ENSG00000164949|ENSG00000260287|(HuRI)|32296183
ENSG00000164949|ENSG00000272804|(HuRI)|32296183
ENSG00000164949|ENSG00000274808|(HuRI)|32296183
ENSG00000164951|ENSG00000186930|(HuRI)|32296183
ENSG00000164951|ENSG00000196388|(HuRI)|32296183
ENSG00000164967|ENSG00000172336|(HuRI)|32296183
ENSG00000164970|ENSG00000256671|(HuRI)|32296183
ENSG00000164970|ENSG00000256977|(HuRI)|32296183
ENSG00000164972|ENSG00000167791|(HuRI)|32296183
ENSG00000164972|ENSG00000169583|(HuRI)|32296183
ENSG00000164972|ENSG00000175294|(HuRI)|32296183
ENSG00000164972|ENSG00000175325|(HuRI)|32296183
ENSG00000164972|ENSG00000176155|(HuRI)|32296183
ENSG00000164972|ENSG00000185359|(HuRI)|32296183
ENSG00000164972|ENSG00000186925|(HuRI)|32296183
ENSG00000164972|ENSG00000186977|(HuRI)|32296183
ENSG00000164972|ENSG00000188747|(HuRI)|32296183
ENSG00000164972|ENSG00000197191|(HuRI)|32296183
ENSG00000164972|ENSG00000204873|(HuRI)|32296183
ENSG00000164975|ENSG00000167604|(HuRI)|32296183
ENSG00000164975|ENSG00000177842|(HuRI)|32296183
ENSG00000164975|ENSG00000184209|(HuRI)|32296183
ENSG00000164975|ENSG00000243725|(HuRI)|32296183
ENSG00000164978|ENSG00000175895|(HuRI)|32296183
ENSG00000164983|ENSG00000166257|(HuRI)|32296183
ENSG00000164983|ENSG00000168476|(HuRI)|32296183
ENSG00000164983|ENSG00000169379|(HuRI)|32296183
ENSG00000164983|ENSG00000171135|(HuRI)|32296183
ENSG00000164983|ENSG00000174132|(HuRI)|32296183
ENSG00000164983|ENSG00000177042|(HuRI)|32296183
ENSG00000164983|ENSG00000185291|(HuRI)|32296183
ENSG00000164983|ENSG00000198189|(HuRI)|32296183
ENSG00000164983|ENSG00000204427|(HuRI)|32296183
ENSG00000164983|ENSG00000213593|(HuRI)|32296183
ENSG00000165025|ENSG00000168610|(HuRI)|32296183
ENSG00000165060|ENSG00000197978|(HuRI)|32296183
ENSG00000165061|ENSG00000165061|(HuRI)|32296183
ENSG00000165061|ENSG00000180228|(HuRI)|32296183
ENSG00000165061|ENSG00000197381|(HuRI)|32296183
ENSG00000165071|ENSG00000171703|(HuRI)|32296183
ENSG00000165071|ENSG00000181704|(HuRI)|32296183
ENSG00000165071|ENSG00000184811|(HuRI)|32296183
ENSG00000165071|ENSG00000196937|(HuRI)|32296183
ENSG00000165071|ENSG00000213593|(HuRI)|32296183
ENSG00000165084|ENSG00000166188|(HuRI)|32296183
ENSG00000165084|ENSG00000176896|(HuRI)|32296183
ENSG00000165084|ENSG00000187778|(HuRI)|32296183
ENSG00000165084|ENSG00000197343|(HuRI)|32296183
ENSG00000165084|ENSG00000253797|(HuRI)|32296183
ENSG00000165113|ENSG00000165113|(HuRI)|32296183
ENSG00000165113|ENSG00000172977|(HuRI)|32296183
ENSG00000165113|ENSG00000197256|(HuRI)|32296183
ENSG00000165115|ENSG00000197172|(HuRI)|32296183
ENSG00000165115|ENSG00000221867|(HuRI)|32296183
ENSG00000165119|ENSG00000165119|(HuRI)|32296183
ENSG00000165119|ENSG00000166831|(HuRI)|32296183
ENSG00000165119|ENSG00000167625|(HuRI)|32296183
ENSG00000165119|ENSG00000168763|(HuRI)|32296183
ENSG00000165119|ENSG00000169612|(HuRI)|32296183
ENSG00000165119|ENSG00000169800|(HuRI)|32296183
ENSG00000165119|ENSG00000175213|(HuRI)|32296183
ENSG00000165119|ENSG00000176182|(HuRI)|32296183
ENSG00000165119|ENSG00000176472|(HuRI)|32296183
ENSG00000165119|ENSG00000180176|(HuRI)|32296183
ENSG00000165119|ENSG00000181031|(HuRI)|32296183
ENSG00000165119|ENSG00000181577|(HuRI)|32296183
ENSG00000165119|ENSG00000183783|(HuRI)|32296183
ENSG00000165119|ENSG00000184492|(HuRI)|32296183
ENSG00000165119|ENSG00000187559|(HuRI)|32296183
ENSG00000165119|ENSG00000188011|(HuRI)|32296183
ENSG00000165119|ENSG00000197912|(HuRI)|32296183
ENSG00000165119|ENSG00000204576|(HuRI)|32296183
ENSG00000165119|ENSG00000214513|(HuRI)|32296183
ENSG00000165119|ENSG00000226941|(HuRI)|32296183
ENSG00000165119|ENSG00000234414|(HuRI)|32296183
ENSG00000165119|ENSG00000244509|(HuRI)|32296183
ENSG00000165119|ENSG00000260220|(HuRI)|32296183
ENSG00000165120|ENSG00000165272|(HuRI)|32296183
ENSG00000165120|ENSG00000165474|(HuRI)|32296183
ENSG00000165120|ENSG00000165794|(HuRI)|32296183
ENSG00000165120|ENSG00000166619|(HuRI)|32296183
ENSG00000165120|ENSG00000168394|(HuRI)|32296183
ENSG00000165120|ENSG00000169826|(HuRI)|32296183
ENSG00000165120|ENSG00000170310|(HuRI)|32296183
ENSG00000165120|ENSG00000171049|(HuRI)|32296183
ENSG00000165120|ENSG00000171067|(HuRI)|32296183
ENSG00000165120|ENSG00000172548|(HuRI)|32296183
ENSG00000165120|ENSG00000173250|(HuRI)|32296183
ENSG00000165120|ENSG00000175782|(HuRI)|32296183
ENSG00000165120|ENSG00000176797|(HuRI)|32296183
ENSG00000165120|ENSG00000177243|(HuRI)|32296183
ENSG00000165120|ENSG00000178927|(HuRI)|32296183
ENSG00000165120|ENSG00000179600|(HuRI)|32296183
ENSG00000165120|ENSG00000180089|(HuRI)|32296183
ENSG00000165120|ENSG00000180739|(HuRI)|32296183
ENSG00000165120|ENSG00000181458|(HuRI)|32296183
ENSG00000165120|ENSG00000181704|(HuRI)|32296183
ENSG00000165120|ENSG00000182544|(HuRI)|32296183
ENSG00000165120|ENSG00000184349|(HuRI)|32296183
ENSG00000165120|ENSG00000184811|(HuRI)|32296183
ENSG00000165120|ENSG00000185883|(HuRI)|32296183
ENSG00000165120|ENSG00000186501|(HuRI)|32296183
ENSG00000165120|ENSG00000186897|(HuRI)|32296183
ENSG00000165120|ENSG00000187010|(HuRI)|32296183
ENSG00000165120|ENSG00000187713|(HuRI)|32296183
ENSG00000165120|ENSG00000187778|(HuRI)|32296183
ENSG00000165120|ENSG00000188167|(HuRI)|32296183
ENSG00000165120|ENSG00000196937|(HuRI)|32296183
ENSG00000165120|ENSG00000198326|(HuRI)|32296183
ENSG00000165120|ENSG00000198471|(HuRI)|32296183
ENSG00000165120|ENSG00000203805|(HuRI)|32296183
ENSG00000165120|ENSG00000204548|(HuRI)|32296183
ENSG00000165120|ENSG00000204979|(HuRI)|32296183
ENSG00000165120|ENSG00000205808|(HuRI)|32296183
ENSG00000165120|ENSG00000213658|(HuRI)|32296183
ENSG00000165120|ENSG00000213996|(HuRI)|32296183
ENSG00000165120|ENSG00000214160|(HuRI)|32296183
ENSG00000165120|ENSG00000232810|(HuRI)|32296183
ENSG00000165120|ENSG00000240583|(HuRI)|32296183
ENSG00000165120|ENSG00000249581|(HuRI)|32296183
ENSG00000165120|ENSG00000276070|(HuRI)|32296183
ENSG00000165138|ENSG00000177674|(HuRI)|32296183
ENSG00000165138|ENSG00000188735|(HuRI)|32296183
ENSG00000165138|ENSG00000198060|(HuRI)|32296183
ENSG00000165138|ENSG00000198471|(HuRI)|32296183
ENSG00000165138|ENSG00000235169|(HuRI)|32296183
ENSG00000165138|ENSG00000240045|(HuRI)|32296183
ENSG00000165140|ENSG00000165140|(HuRI)|32296183
ENSG00000165168|ENSG00000178927|(HuRI)|32296183
ENSG00000165169|ENSG00000165169|(HuRI)|32296183
ENSG00000165169|ENSG00000273045|(HuRI)|32296183
ENSG00000165171|ENSG00000167987|(HuRI)|32296183
ENSG00000165171|ENSG00000168237|(HuRI)|32296183
ENSG00000165171|ENSG00000175325|(HuRI)|32296183
ENSG00000165171|ENSG00000175691|(HuRI)|32296183
ENSG00000165171|ENSG00000176692|(HuRI)|32296183
ENSG00000165171|ENSG00000185359|(HuRI)|32296183
ENSG00000165171|ENSG00000188747|(HuRI)|32296183
ENSG00000165171|ENSG00000204438|(HuRI)|32296183
ENSG00000165171|ENSG00000206052|(HuRI)|32296183
ENSG00000165171|ENSG00000224470|(HuRI)|32296183
ENSG00000165185|ENSG00000171703|(HuRI)|32296183
ENSG00000165185|ENSG00000176896|(HuRI)|32296183
ENSG00000165185|ENSG00000184557|(HuRI)|32296183
ENSG00000165209|ENSG00000166831|(HuRI)|32296183
ENSG00000165209|ENSG00000180228|(HuRI)|32296183
ENSG00000165209|ENSG00000197381|(HuRI)|32296183
ENSG00000165259|ENSG00000166407|(HuRI)|32296183
ENSG00000165259|ENSG00000169627|(HuRI)|32296183
ENSG00000165259|ENSG00000171453|(HuRI)|32296183
ENSG00000165259|ENSG00000176155|(HuRI)|32296183
ENSG00000165259|ENSG00000178096|(HuRI)|32296183
ENSG00000165259|ENSG00000179562|(HuRI)|32296183
ENSG00000165259|ENSG00000183230|(HuRI)|32296183
ENSG00000165259|ENSG00000183336|(HuRI)|32296183
ENSG00000165269|ENSG00000204427|(HuRI)|32296183
ENSG00000165272|ENSG00000165272|(HuRI)|32296183
ENSG00000165272|ENSG00000166224|(HuRI)|32296183
ENSG00000165272|ENSG00000168140|(HuRI)|32296183
ENSG00000165272|ENSG00000168958|(HuRI)|32296183
ENSG00000165272|ENSG00000169964|(HuRI)|32296183
ENSG00000165272|ENSG00000175514|(HuRI)|32296183
ENSG00000165272|ENSG00000179029|(HuRI)|32296183
ENSG00000165272|ENSG00000184601|(HuRI)|32296183
ENSG00000165272|ENSG00000185499|(HuRI)|32296183
ENSG00000165272|ENSG00000185862|(HuRI)|32296183
ENSG00000165272|ENSG00000196329|(HuRI)|32296183
ENSG00000165272|ENSG00000213921|(HuRI)|32296183
ENSG00000165272|ENSG00000232810|(HuRI)|32296183
ENSG00000165272|ENSG00000278619|(HuRI)|32296183
ENSG00000165275|ENSG00000165588|(HuRI)|32296183
ENSG00000165280|ENSG00000165792|(HuRI)|32296183
ENSG00000165280|ENSG00000169696|(HuRI)|32296183
ENSG00000165280|ENSG00000173960|(HuRI)|32296183
ENSG00000165280|ENSG00000174007|(HuRI)|32296183
ENSG00000165280|ENSG00000180667|(HuRI)|32296183
ENSG00000165280|ENSG00000185019|(HuRI)|32296183
ENSG00000165280|ENSG00000215114|(HuRI)|32296183
ENSG00000165300|ENSG00000169627|(HuRI)|32296183
ENSG00000165300|ENSG00000183336|(HuRI)|32296183
ENSG00000165300|ENSG00000186510|(HuRI)|32296183
ENSG00000165325|ENSG00000165325|(HuRI)|32296183
ENSG00000165325|ENSG00000166037|(HuRI)|32296183
ENSG00000165325|ENSG00000173908|(HuRI)|32296183
ENSG00000165325|ENSG00000186442|(HuRI)|32296183
ENSG00000165325|ENSG00000196482|(HuRI)|32296183
ENSG00000165325|ENSG00000197343|(HuRI)|32296183
ENSG00000165325|ENSG00000204536|(HuRI)|32296183
ENSG00000165325|ENSG00000214087|(HuRI)|32296183
ENSG00000165325|ENSG00000260220|(HuRI)|32296183
ENSG00000165370|ENSG00000169903|(HuRI)|32296183
ENSG00000165370|ENSG00000172057|(HuRI)|32296183
ENSG00000165370|ENSG00000181704|(HuRI)|32296183
ENSG00000165370|ENSG00000182544|(HuRI)|32296183
ENSG00000165370|ENSG00000198326|(HuRI)|32296183
ENSG00000165370|ENSG00000198471|(HuRI)|32296183
ENSG00000165370|ENSG00000213658|(HuRI)|32296183
ENSG00000165376|ENSG00000169826|(HuRI)|32296183
ENSG00000165376|ENSG00000171517|(HuRI)|32296183
ENSG00000165376|ENSG00000186470|(HuRI)|32296183
ENSG00000165376|ENSG00000188581|(HuRI)|32296183
ENSG00000165376|ENSG00000197191|(HuRI)|32296183
ENSG00000165376|ENSG00000213658|(HuRI)|32296183
ENSG00000165376|ENSG00000221880|(HuRI)|32296183
ENSG00000165389|ENSG00000179363|(HuRI)|32296183
ENSG00000165389|ENSG00000182093|(HuRI)|32296183
ENSG00000165389|ENSG00000197191|(HuRI)|32296183
ENSG00000165406|ENSG00000220205|(HuRI)|32296183
ENSG00000165410|ENSG00000184009|(HuRI)|32296183
ENSG00000165417|ENSG00000204918|(HuRI)|32296183
ENSG00000165417|ENSG00000204919|(HuRI)|32296183
ENSG00000165417|ENSG00000227151|(HuRI)|32296183
ENSG00000165417|ENSG00000229665|(HuRI)|32296183
ENSG00000165417|ENSG00000234278|(HuRI)|32296183
ENSG00000165443|ENSG00000269964|(HuRI)|32296183
ENSG00000165471|ENSG00000188021|(HuRI)|32296183
ENSG00000165474|ENSG00000166926|(HuRI)|32296183
ENSG00000165474|ENSG00000169379|(HuRI)|32296183
ENSG00000165474|ENSG00000169490|(HuRI)|32296183
ENSG00000165474|ENSG00000169562|(HuRI)|32296183
ENSG00000165474|ENSG00000170509|(HuRI)|32296183
ENSG00000165474|ENSG00000174417|(HuRI)|32296183
ENSG00000165474|ENSG00000175514|(HuRI)|32296183
ENSG00000165474|ENSG00000179363|(HuRI)|32296183
ENSG00000165474|ENSG00000181754|(HuRI)|32296183
ENSG00000165474|ENSG00000184988|(HuRI)|32296183
ENSG00000165474|ENSG00000197753|(HuRI)|32296183
ENSG00000165474|ENSG00000213593|(HuRI)|32296183
ENSG00000165474|ENSG00000265107|(HuRI)|32296183
ENSG00000165495|ENSG00000167987|(HuRI)|32296183
ENSG00000165495|ENSG00000169122|(HuRI)|32296183
ENSG00000165495|ENSG00000177613|(HuRI)|32296183
ENSG00000165495|ENSG00000178395|(HuRI)|32296183
ENSG00000165495|ENSG00000180530|(HuRI)|32296183
ENSG00000165495|ENSG00000185359|(HuRI)|32296183
ENSG00000165495|ENSG00000187778|(HuRI)|32296183
ENSG00000165495|ENSG00000188312|(HuRI)|32296183
ENSG00000165495|ENSG00000196553|(HuRI)|32296183
ENSG00000165495|ENSG00000266714|(HuRI)|32296183
ENSG00000165509|ENSG00000261787|(HuRI)|32296183
ENSG00000165553|ENSG00000167302|(HuRI)|32296183
ENSG00000165553|ENSG00000173421|(HuRI)|32296183
ENSG00000165553|ENSG00000196290|(HuRI)|32296183
ENSG00000165553|ENSG00000197343|(HuRI)|32296183
ENSG00000165553|ENSG00000198945|(HuRI)|32296183
ENSG00000165553|ENSG00000269964|(HuRI)|32296183
ENSG00000165556|ENSG00000213204|(HuRI)|32296183
ENSG00000165556|ENSG00000213416|(HuRI)|32296183
ENSG00000165556|ENSG00000272514|(HuRI)|32296183
ENSG00000165583|ENSG00000166091|(HuRI)|32296183
ENSG00000165583|ENSG00000177674|(HuRI)|32296183
ENSG00000165583|ENSG00000197978|(HuRI)|32296183
ENSG00000165584|ENSG00000166091|(HuRI)|32296183
ENSG00000165584|ENSG00000171446|(HuRI)|32296183
ENSG00000165584|ENSG00000172785|(HuRI)|32296183
ENSG00000165584|ENSG00000174015|(HuRI)|32296183
ENSG00000165584|ENSG00000183723|(HuRI)|32296183
ENSG00000165588|ENSG00000167080|(HuRI)|32296183
ENSG00000165588|ENSG00000171481|(HuRI)|32296183
ENSG00000165588|ENSG00000173464|(HuRI)|32296183
ENSG00000165588|ENSG00000178307|(HuRI)|32296183
ENSG00000165588|ENSG00000189159|(HuRI)|32296183
ENSG00000165588|ENSG00000196417|(HuRI)|32296183
ENSG00000165588|ENSG00000197728|(HuRI)|32296183
ENSG00000165588|ENSG00000205330|(HuRI)|32296183
ENSG00000165588|ENSG00000250506|(HuRI)|32296183
